5.313205979041787,4,0,1,3,2011,10,19,2,9,0.0404267718168064,0.7943688087190528,2.714645814168514
3.6375861597263857,3,0,1,1,2011,7,6,2,0,1.7294411638251008,-0.4712782245328904,0.5853568351107131
4.499809670330264,1,0,1,1,2011,1,5,2,20,-1.9785920327388002,0.4382656362826181,-0.8448092115094145
5.996452088619021,1,0,0,2,2012,1,7,5,16,0.5470308773290867,1.4376535670146078,-0.34570483682549485
5.010635294096256,3,0,0,3,2011,8,6,5,17,1.8569678608593496,-0.8307565880581356,0.6067729221974765
1.9459101490553128,4,0,1,1,2012,11,14,2,4,-2.0628333156384233,-0.19303447928818218,0.13554086554348269
4.430816798843313,1,0,0,2,2011,2,5,5,18,-1.9275222616144365,0.40339005364846187,2.504958770181603
2.302585092994046,2,0,1,2,2011,4,8,4,5,-1.3760579024610542,-0.8699625775172652,0.8493747380535307
1.6094379124341005,3,0,1,1,2012,7,10,1,4,1.327239499712788,-0.9895374538483651,0.3976515713127113
5.293304824724492,1,0,1,1,2012,2,3,4,13,-0.8452800464115755,-0.508755650990322,-1.7539899833701011
1.9459101490553128,4,0,1,2,2012,10,15,0,2,0.5710883151577404,0.8811685439575077,1.0868192261789065
3.58351893845611,3,0,0,1,2012,9,9,6,6,0.1572262713611945,-0.5410706234813107,0.5869872581395317
5.9269260259704115,3,0,1,2,2011,9,19,0,19,0.48654592782140815,-0.7390737979268909,-0.24086352571414574
5.351858133476067,2,0,1,1,2012,6,7,3,10,0.9681571105913273,-0.694738619387485,-0.4435775717300455
6.133398042996649,4,0,1,1,2012,12,4,1,19,-0.09042242118428817,0.004995743793848274,0.37264616230811803
6.4738906963522735,4,0,0,1,2012,10,6,5,11,1.0699131112845384,0.22391446351202676,0.5531149301934375
3.0910424533583165,1,0,1,3,2011,3,9,2,22,-1.3890456136720883,-1.2629439448559294,0.8977539283518219
4.948759890378168,1,0,1,1,2011,3,14,0,9,-1.3566229180346814,1.159299699166176,0.37264350062029616
2.772588722239781,1,0,0,1,2011,2,12,5,2,-2.41006347922028,-1.7215723794783104,-0.6089346036886313
2.8332133440562166,2,0,0,1,2012,4,15,6,6,0.0841032639319678,-0.3733986212745721,-0.28188110438476494
5.093750200806762,3,0,0,1,2012,8,11,5,8,1.1209168053132903,-1.303248196042838,0.3591981318446617
5.579729825986222,4,0,1,1,2012,10,5,4,22,0.8225819932938341,0.10850490768683631,1.0036510139656867
2.302585092994046,1,0,0,1,2012,2,18,5,6,-1.6888809998438827,-1.3712097392822356,-0.9273812205505276
5.802118375377063,1,0,1,2,2012,3,15,3,20,0.5849781714592629,1.027494470087431,0.9398579022715939
1.6094379124341005,3,0,0,1,2012,7,1,6,4,1.5117989321089729,-0.6480779701160648,0.7557065221821697
0.6931471805599453,1,0,1,1,2011,1,10,0,3,-2.8172476376115263,0.6975789525013013,-0.44596789049668045
4.442651256490317,3,0,0,2,2011,9,18,6,22,0.3534275202721304,-0.8227415592797185,-0.33667215126078526
6.115892125483033,4,0,1,2,2011,11,14,0,8,-0.22000699891009284,-0.16598051731036664,0.19020522902209344
4.9836066217083355,2,0,1,3,2012,6,18,0,7,0.09032097637793322,-0.9888811418657341,1.3842130722397068
4.820281565605037,1,0,1,1,2011,2,9,2,9,-2.7000920866699762,0.7493789191868921,-1.1912397742511807
6.0210233493495275,2,0,1,1,2011,4,19,1,17,0.5143256404244532,-0.44642194566704385,-0.5347861735287709
4.927253685157205,2,0,0,1,2011,4,2,5,13,-1.2024606948958274,-1.0011193118529722,0.29400699690108784
4.356708826689592,1,0,1,1,2011,1,14,4,13,-2.128885666217482,2.113641235657521,0.07344205109992312
1.6094379124341005,2,0,1,2,2011,4,1,4,3,-2.0876729161323255,-0.7234921124595612,1.3682377977886775
3.2958368660043287,1,0,0,2,2011,1,15,5,22,-1.2704494831429092,0.25521368969243313,-1.3269319402677329
2.8332133440562166,4,0,1,2,2011,10,19,2,1,0.1572262713611945,-0.5410706234813107,0.5869872581395317
5.545177444479562,3,0,1,1,2012,8,14,1,14,2.3961409768948174,0.9005915272983325,-0.4126266868189013
2.7080502011022096,4,0,1,1,2012,10,18,3,1,-0.2799673657425929,-0.5406280726298283,0.9139503811686123
5.493061443340548,1,0,1,1,2011,3,1,1,17,-0.9642463063217414,0.45494241859779194,-1.6873080123064685
5.958424693029783,4,0,0,1,2011,11,12,5,15,0.30031066233463355,1.7364823035570536,-0.6592054581973488
4.3694478524670215,1,0,1,1,2011,1,4,1,12,-1.9924818890403229,0.2919397101526946,-0.6978478876021019
5.1179938124167546,4,0,0,1,2012,11,3,5,21,-1.034146660374598,-0.15335949144745495,-0.9032103259653949
3.218875824868201,4,0,1,1,2012,11,2,4,1,-1.2952890836368114,-0.27524394347894565,-0.0942350080225385
3.1354942159291497,2,0,1,1,2011,4,5,1,0,1.149890015195934,-0.09893011657992525,-0.8621335798590001
4.727387818712341,1,0,1,1,2011,1,6,3,19,-1.860667834697229,-0.29473804073651055,-0.9744949824647632
6.1224928095143865,3,0,1,2,2012,7,9,0,8,1.10519632637025,-0.9556810502313072,0.7039011149014363
5.87493073085203,2,0,1,1,2011,6,17,4,16,1.9231917605996134,0.4189830017187071,-0.6432982873382759
1.791759469228055,3,0,1,1,2011,8,17,2,4,1.108938851074279,-1.545752211065832,-0.617805752000374
5.5012582105447265,4,0,1,1,2012,11,5,0,12,-1.047398349683377,1.5189376302083861,0.02481816440924336
4.709530201312334,4,0,0,2,2012,12,16,6,0,-0.837601504448343,-1.0970885398701842,-1.1625699476934672
1.6094379124341005,3,1,0,1,2012,9,3,0,5,1.0643614749571404,-2.1280959534287263,-0.027309190673962907
5.609471795184961,2,0,1,2,2011,6,16,3,17,1.000821142262598,-1.1172423818168966,0.16569573116859285
5.863631175598098,1,0,1,1,2012,3,13,1,20,1.0634219840700008,0.2852877329674548,-0.5603969335235981
1.9459101490553128,1,0,0,1,2011,2,19,5,6,-0.5168840460599989,2.97587126548957,-0.38338598669608437
5.231108616854587,4,0,1,1,2011,11,1,1,15,0.14660761728881905,0.28506804631008364,-0.9432070619676716
5.455321115357702,1,0,1,1,2011,3,7,0,18,-1.2527112871108521,1.3557042403295836,-1.0390183492021325
5.831882477283517,3,0,1,1,2012,9,10,0,14,1.299783107938688,1.4557736179026617,-0.3299372528751819
3.2958368660043287,1,0,1,2,2012,3,16,4,1,-0.5819847146055468,0.07393686420394176,1.4977469759435935
5.1298987149230735,4,0,0,1,2012,11,17,5,8,-1.7823169374411938,0.12118923022689436,0.18079770268749515
5.910796644040527,1,0,1,1,2012,3,14,2,7,-0.38556835202641526,-1.2326838865338274,0.21476718728976277
6.142037405587356,1,0,0,1,2012,3,11,6,13,-0.43174028181315055,1.3997029393679064,-0.18124678160045685
5.8607862234658645,2,0,1,1,2012,5,16,2,13,1.702347125436753,-0.421050867763954,-1.7211748052149731
4.276666119016055,1,0,1,1,2011,3,2,2,21,-1.2972501863856076,2.822075819952992,0.2689877047950968
4.84418708645859,1,0,1,2,2012,3,16,4,23,-0.3997204996655271,-2.2800497174747694,0.05227659067949083
4.709530201312334,2,0,1,3,2012,4,18,2,12,-0.14088002151971304,-0.10173643674598216,-0.9144058452266094
6.29156913955832,4,0,1,2,2011,10,11,1,18,0.7581182239483417,-0.4189603902714052,0.8390984637722968
4.564348191467836,4,0,0,1,2011,12,10,5,22,-1.949883842584726,0.48367985780975176,-1.2378913848644797
5.541263545158426,3,0,1,2,2012,7,17,1,12,3.0881719628629565,-0.1988248806063801,-1.8831185199637883
5.9401712527204324,2,0,1,1,2012,4,3,1,20,0.631487273896906,1.0440038676460466,-1.6853752931319061
4.174387269895637,2,0,0,1,2012,4,14,5,7,-0.9596090695615467,-0.8149046367511726,-0.2321071406171876
0.6931471805599453,1,0,1,2,2011,1,7,4,4,-2.1845708201229788,-0.5375032185361759,-0.21896286330521966
3.4011973816621555,3,0,1,1,2011,8,1,0,0,1.6722196472555106,-0.14784844637504718,0.6074609586501134
5.225746673713202,2,0,0,2,2011,6,4,5,21,1.308747439938622,0.01067588361078035,-0.9599025613003958
2.4849066497880004,2,0,1,2,2012,5,10,3,1,-0.13975028212245036,-1.284857181867532,0.6268499422706384
4.875197323201151,3,0,1,1,2011,7,18,0,10,1.9823726931578436,-0.035448146065550315,0.16047609689862022
1.6094379124341005,1,1,0,1,2012,1,2,0,4,-1.6661650609407637,1.4611376912243148,0.05559165722768635
4.356708826689592,3,0,1,3,2011,8,3,2,22,1.3003619322002316,-1.528844747316953,0.5929920855183147
5.5606816310155285,3,0,1,2,2012,8,9,3,22,1.2009122723941676,-0.09898241848073773,0.5377906863033726
4.976733742420574,3,0,1,2,2011,8,9,1,10,2.385476502360645,0.23615564204118386,0.24959922708760052
5.883322388488279,2,0,0,1,2011,5,8,6,15,1.1066598842784967,-0.6706674653952472,-1.5084744849125824
5.991464547107983,4,0,1,1,2011,12,5,0,18,-0.34068861038405646,-1.6581645314225946,-0.5723090359265877
4.6443908991413725,4,0,0,1,2011,10,8,5,8,-0.2210089865910567,-1.8441504168040608,-0.3788301532771465
2.9957322735539913,4,0,1,2,2012,10,9,1,5,-0.8210938152357986,-0.7023489717323828,0.7021542465600586
6.7190131543852605,4,0,1,1,2012,10,11,3,17,0.1281280381532316,1.3737658947957812,-0.3016028942209951
3.332204510175204,2,0,0,1,2012,6,16,5,3,0.5182491770450779,-0.5331681847389333,-0.62081757131011
3.8501476017100575,4,0,0,2,2012,11,18,6,3,-1.484834028195116,-0.8208677599026221,0.44706921083795564
1.3862943611198906,1,0,0,2,2012,2,19,6,4,-1.6679956835822816,1.9550307631657688,0.25333331637714845
3.9889840465642745,2,0,0,3,2011,4,16,5,20,-0.45867887881706326,-0.976527373300537,1.3450571251252497
5.723585101952382,3,0,0,1,2011,7,2,5,19,2.1608188502470087,1.2023602971531027,-0.7234525244669665
5.420534999272285,2,0,1,2,2012,6,18,0,13,0.5987945176308509,-0.7515871340090527,0.12470167052460118
5.030437921392434,4,0,0,2,2011,10,9,6,22,0.14927935552946942,-2.2924034860399667,0.09143253779394796
4.890349128221754,2,0,1,2,2011,5,13,4,22,0.12851808120712008,-0.5864848450084444,0.980069431494597
4.07753744390572,4,0,0,2,2011,12,17,5,2,-1.6140228165928656,0.4473440863001603,-0.1400880483386577
0.6931471805599453,4,0,1,1,2011,10,18,1,3,-0.423314384310358,-1.7584079039954876,0.5696197612303616
4.672828834461906,3,0,1,1,2011,8,11,3,6,1.019260647210555,-0.29707593823991435,0.030123145829440603
3.970291913552122,2,0,0,1,2011,5,7,5,2,-0.5191027988333858,-1.3163317190421804,0.11893504371649573
6.6320017773956295,3,0,1,1,2012,9,13,3,8,0.49670102870996075,-1.5303692581404666,-0.6605364391622147
6.349138991379798,3,0,1,1,2011,9,12,0,18,1.5353725668241665,0.26948825255612524,-0.1663764922859176
5.3981627015177525,4,0,0,1,2012,11,10,5,21,-0.5769914331523678,-1.2495913502827063,-0.996030650228926
5.627621113690636,2,0,1,1,2011,6,3,4,7,0.39008262625792994,0.9740055248060714,-0.23419960427026668
3.9889840465642745,1,0,0,2,2012,2,11,5,0,-1.4387635176641387,-0.5925461307130839,-0.12971461740125032
2.19722457733622,4,0,1,1,2012,12,3,0,3,-0.7873711621629562,-2.014704055901268,-0.23428444550746277
2.19722457733622,1,0,1,1,2011,3,2,2,0,-2.054986242397174,-0.3665269574319611,-0.03652193001919522
5.793013608384143,3,0,1,1,2012,7,12,3,9,1.6825082461345293,-0.40099570409264446,-0.5263802012061295
3.258096538021482,4,0,1,1,2012,12,4,1,1,-0.5230263354540106,-1.2295854799702908,0.20496644149783474
6.175867270105761,4,0,1,2,2011,11,15,1,8,0.34950398365150565,-0.735995320207829,-0.2506407534794462
5.484796933490656,4,0,1,1,2012,11,14,2,12,-1.0455599577508004,-0.5026479889110921,-1.7673419511827853
5.236441962829949,1,0,1,2,2012,3,9,4,11,-1.023993246246201,2.021663442144493,-0.13378201881953194
3.4657359027997265,3,0,1,1,2011,9,14,2,5,0.5545546297413912,-1.473801835140045,0.5037438396143453
5.342334251964812,3,0,1,1,2011,7,11,0,9,2.165552575457755,0.6765766890038339,0.6669816401130298
5.973809611869261,3,0,0,1,2011,7,2,5,14,2.476181222806669,0.3712495129786911,-2.4778541281016464
5.5909869805108565,2,0,1,1,2012,5,16,2,11,1.5510930457672067,-0.07807889325540512,-0.5110794753426919
4.762173934797756,2,0,1,3,2012,6,12,1,15,1.0132765015073948,-0.9986482769222454,1.0928311562776993
3.4339872044851463,1,0,1,1,2011,2,7,0,6,-2.180705584602731,-2.2033085236831607,-0.11173232743263654
5.0751738152338275,4,0,1,1,2012,10,11,3,6,-0.965229730833223,0.30388287675814973,-0.6625023300945603
1.6094379124341005,1,0,1,1,2011,2,17,3,3,-1.1209521797282103,0.3707293168680228,-0.390019287393326
5.736572297479192,4,0,1,1,2011,10,4,1,7,-0.5701877722831313,-0.18688404253569924,1.2390753906681582
1.3862943611198906,1,0,0,1,2011,3,19,5,4,0.2475838474510251,2.3354554265895993,0.29993356058167986
4.605170185988092,1,0,1,2,2012,1,11,2,11,-1.6972867575119108,-1.471522334058497,0.2207735823509663
1.791759469228055,4,0,1,3,2011,11,16,2,1,-0.2862724401404551,-1.7614863817145494,0.5793969889956622
4.3694478524670215,3,0,0,1,2011,7,2,5,1,1.3119576126764132,-0.8537825396677572,-1.3060948127948084
4.204692619390967,1,0,0,1,2012,1,14,5,22,-2.6305167402062204,1.5860362990267893,0.23527523200419537
5.638354669333745,1,0,1,2,2012,2,14,1,7,-1.8038101388158587,-0.47771467060228345,-0.784567321836078
5.82600010738045,4,0,0,2,2012,12,16,6,15,-0.7975262630515088,-1.2234085956876923,0.18538846794060618
5.8916442118257715,3,0,0,1,2011,9,4,6,14,2.196609888397622,0.5915518015840511,1.1003788844923068
5.805134968916487,2,0,1,1,2012,4,9,0,7,-0.35908082756774673,1.2668741467389861,-1.262245652631433
4.219507705176107,4,0,0,2,2011,10,1,5,8,-0.6981918743231659,0.29650423111788893,1.267527762317324
2.772588722239781,3,1,0,1,2012,9,3,0,6,1.0469991545802373,-2.3110033610911307,0.1563924642101779
5.420534999272285,4,0,1,1,2011,12,8,3,9,-2.0439306831782886,1.5618405349512459,0.6343242435176458
2.8332133440562166,2,0,1,1,2011,5,2,0,3,-0.3760531048907617,-0.876284000727644,0.20312832796830022
5.068904202220232,4,0,0,2,2011,10,1,5,12,-0.6993563107512436,-0.3578802324843887,1.0566579754087613
3.258096538021482,3,0,1,1,2011,7,12,1,5,1.5392900209138876,-1.2558838331432638,0.15290934578137824
5.14166355650266,1,0,1,2,2011,2,9,2,18,-2.414516349923956,1.2323614911360288,-0.0960757832398949
5.564520407322693,4,0,1,1,2011,10,6,3,20,0.043335840117888644,-1.0590318408730837,0.06042073372815107
4.68213122712422,4,0,1,1,2011,12,13,1,22,-1.384132570009078,0.23999520453932321,-0.6184003874900605
6.267200548541362,2,0,1,1,2012,6,7,3,7,0.010253040797945276,-0.8943721027239573,0.5888253716690663
5.796057750765373,2,0,1,3,2011,6,17,4,19,0.8813488628467354,-0.42851376419676757,1.2073149257082045
5.666426688112433,2,0,0,2,2011,4,10,6,16,0.18243566497934718,-0.5316556939626852,0.2312228076927128
4.962844630259907,1,0,1,1,2012,2,17,4,11,-1.1369427192998987,1.344949105046559,1.2396502315884306
5.9401712527204324,2,0,0,1,2012,4,15,6,19,1.4984997288740645,1.0590424322731198,-0.26610870297183675
5.030437921392434,3,1,0,3,2011,9,5,0,9,1.3367284143879006,-0.6325553785182093,0.38659010392266685
5.594711379601838,4,0,1,1,2012,12,3,0,15,1.0823526357508324,-0.9267378361226133,-1.2512921680747853
3.737669618283368,2,1,0,1,2012,4,16,0,0,1.1547342600765287,1.0947785607934963,0.5470939532617876
5.44673737166631,1,0,1,1,2012,2,15,2,16,-0.393805468321553,0.9010593314141772,-0.8948423428631512
5.2832037287379885,3,0,1,1,2011,9,2,4,20,1.108938851074279,-1.545752211065832,-0.617805752000374
6.150602768446278,2,0,0,2,2011,6,18,5,16,1.9464020002982305,0.5074505924427033,-0.03783824739632077
3.9318256327243257,4,0,1,1,2011,12,15,3,0,-1.309178939938334,-0.4215698696088691,0.05272631588477407
4.110873864173311,4,0,1,3,2012,11,7,2,22,-1.4844119064065195,0.6177381578804028,0.04177549301594844
4.852030263919617,3,0,0,1,2012,9,16,6,22,0.49046946444203293,-0.8258200369987804,-0.32689492349548477
4.477336814478207,1,0,1,1,2012,3,13,1,23,0.520368423484726,-0.12660354139334118,-0.5096847018734054
4.812184355372417,4,0,1,2,2012,12,7,4,23,-1.0320797425992958,-1.7064434695376416,0.49014874309169293
5.54907608489522,1,0,1,1,2011,2,14,0,8,-0.746005645543764,2.3984165035456875,0.7105124652544704
2.8332133440562166,2,0,0,1,2011,4,17,6,7,-1.079552671452291,1.436359737624799,0.4540632768097184
5.556828061699537,2,0,1,2,2012,4,4,2,14,1.1402123193131664,0.5684554335053078,-0.4923291251468602
6.525029657843463,3,0,1,2,2012,8,1,2,8,1.1147115735059037,-0.5992811644251238,0.6922622555799733
4.31748811353631,4,0,0,1,2011,12,11,6,0,-2.2084822793225882,0.6456145180434552,-0.3664968723580116
6.137727054086233,4,0,0,1,2011,10,16,6,14,1.0593096662417212,1.3964015974547335,-0.11562254842016355
2.8903717578961645,4,0,1,1,2011,12,13,1,0,-1.8610636240252845,-1.7339261480435075,-0.5697786565741741
4.663439094112067,1,0,0,1,2011,2,13,6,10,-1.529123116770861,1.458059213505253,0.0653688849929869
5.442417710521793,2,0,1,1,2012,6,19,1,11,1.2245061570389986,-0.6206242319600197,0.02044751575250176
4.718498871295094,4,0,1,1,2011,11,18,4,21,-1.5705226250467803,0.3924287927484768,-0.7787136792100573
3.4011973816621555,3,0,1,2,2012,9,4,1,0,1.4787161327890297,-0.4834182319669388,1.2841111601230852
2.6390573296152593,4,0,0,1,2012,12,1,5,5,-1.8975666688511357,-1.4654146719792671,0.2074216145382821
2.302585092994046,2,0,1,2,2012,6,14,3,2,1.100184591842462,0.6599522085894725,0.10955617474771144
2.19722457733622,1,0,0,2,2012,3,17,5,5,-0.5607723677379534,-1.755309497431951,0.5598190154384336
5.2574953720277815,3,0,0,1,2012,9,16,6,21,1.0548352144853768,-0.3183497835714419,-0.6479175997425756
2.19722457733622,1,0,0,3,2011,2,5,5,4,-2.1304519745045183,-1.418557181879254,0.6726058259305843
6.269096283706262,2,0,1,1,2011,5,12,3,18,0.9896503119659921,-0.09583471855830732,0.5217874527935277
5.720311776607412,4,0,1,1,2011,11,9,2,19,-0.35084371127260905,-0.8668690712090187,-0.15263612247851885
1.6094379124341005,3,0,1,2,2011,8,3,2,3,1.9713491025787941,-0.38417438284968997,-0.7030546183607244
5.771441123130017,4,0,0,1,2012,11,17,5,10,-1.0381453938853127,0.9742976112035511,-0.296272615429804
6.040254711277415,4,1,0,1,2012,11,12,0,12,0.4689948262368502,0.10238641982609378,0.3015811164920907
4.770684624465665,3,0,1,1,2011,8,2,1,6,1.369811213707844,-0.7972151166673356,-0.14181453401824837
6.148468295917647,4,0,1,2,2011,12,14,2,8,-1.6108709449554506,-1.9961734030534726,-0.2930183661791484
4.634728988229637,3,0,1,1,2011,7,8,4,6,1.552728804670166,-0.98623018640897,0.05523908867857655
6.1268691841141845,4,0,1,1,2011,10,6,3,8,-0.3318395494618431,-0.15348711007267934,-0.17533644919002575
4.727387818712341,1,0,1,2,2011,3,9,2,16,-1.3622695755101624,0.3178564017157472,1.2238971188318881
4.770684624465665,2,0,1,1,2011,5,18,2,22,0.18747646035865628,-1.890007189182677,-0.3127111029511617
5.966146739123692,3,0,0,1,2012,7,8,6,11,3.374424053951896,1.2677851202531214,0.12160786405946102
5.44673737166631,4,0,1,2,2011,12,16,4,7,-0.7236025297875519,1.2229724159881006,-0.017123100273544724
3.1354942159291497,2,0,1,3,2011,5,17,1,5,0.08247390313668365,-0.815388663721955,1.5562758678023847
4.634728988229637,1,0,1,2,2012,2,8,2,11,-1.7823169374411938,0.12118923022689436,0.18079770268749515
6.700731109547809,3,0,1,3,2012,8,14,1,17,2.016000325082604,0.1627638892558887,0.655715143910091
1.0986122886681096,4,0,1,1,2011,12,14,2,2,-1.5692013760508832,-1.5571956246637018,-0.7339023379010863
5.2832037287379885,2,0,0,2,2011,5,1,6,17,-0.1503564555562471,-0.3702340010495858,1.0958139225232184
4.143134726391533,1,0,1,2,2012,1,9,0,22,-2.1933524534461615,-1.5553989562871833,0.45757669364653325
6.025865973825314,2,0,0,1,2012,4,7,5,19,0.47111373641976184,2.469764063655409,-0.868357429828751
4.564348191467836,4,0,0,2,2012,12,15,5,1,-1.676451973059627,-1.2520334448636117,0.0003315964899972165
3.970291913552122,3,0,0,1,2011,9,10,5,7,0.6209275727584149,-1.3003785791996345,0.682032640921568
2.6390573296152593,1,0,0,1,2011,3,13,6,4,-1.1582471394669087,-0.27832242119800754,-0.08445778025723798
3.218875824868201,4,0,0,3,2011,10,2,6,1,-1.317558365145821,-0.522464653909103,1.2003037268548498
5.7745515455444085,1,0,1,2,2012,2,15,2,7,-1.499943604141905,-0.059062321723455775,0.027735488750627164
5.3981627015177525,3,0,1,2,2012,8,10,4,9,0.9273195307872375,-2.1250174757096643,-0.03708641843926345
5.472270673671474,4,0,1,1,2011,11,4,4,15,-0.19125163108662516,1.8054234239671472,0.46589535543812693
5.955837369464831,4,0,1,1,2011,12,9,4,8,-1.7270781046730694,-1.7736060361395252,-0.523237579805418
4.762173934797756,4,0,1,1,2011,11,17,3,21,-1.4357974093511907,1.129878899335135,-0.4725891406596455
5.375278407684165,1,0,0,2,2012,1,1,6,16,-0.3394243313655033,0.9210452728821183,0.30617826689023697
1.3862943611198906,1,0,1,1,2012,2,1,2,3,-0.2771822693462414,0.6784720356557553,-0.6645996112102545
5.111987788356544,3,0,1,1,2011,8,19,4,10,1.735363854365261,-0.6370771248101509,-0.46189905305939977
2.8332133440562166,3,0,1,1,2012,7,10,1,2,1.5448817314289163,-0.8127377082651908,0.2273018842412547
3.8501476017100575,1,0,1,1,2012,2,6,0,23,-1.4214011972872354,-0.40963872305067955,-0.31341627228539104
4.90527477843843,3,0,1,2,2011,7,19,1,6,1.7530087160093908,-0.9923378484882,0.06859105649126065
3.4339872044851463,1,0,0,1,2011,1,2,6,19,-1.4126886990032044,2.25983954316222,0.6543546039679797
4.836281906951479,1,0,1,1,2011,3,17,3,15,0.2630420350564761,1.0868483759670506,-0.35422134299267893
3.555348061489413,1,0,1,3,2011,3,10,3,12,-0.26972523915888,2.465230297316202,-2.118334732488524
