count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
3.1354942159291497,1,0,0,1,-1.0179211525037164,-1.182420830700571,-1.189268451930157,1.3718498186156276,2011,1,2,6,20
3.4657359027997265,1,0,0,1,-1.2284141794900578,-1.4502923646634276,-0.9294492249890614,1.1272931914204625,2011,1,2,6,21
2.302585092994046,1,0,0,1,-1.3336606929832286,-1.5399762262545162,-0.9294492249890614,0.8819159044024949,2011,1,2,6,22
2.1972245773362196,1,0,0,1,-1.4389072064763992,-1.4502923646634276,-0.773557688824404,-0.22023023762135344,2011,1,2,6,23
1.791759469228055,1,0,1,1,-1.4389072064763992,-1.6290700624404004,-0.9294492249890614,1.3718498186156276,2011,1,3,0,0
1.0986122886681096,1,0,1,1,-1.54415371996957,-1.807847760217373,-0.9294492249890614,1.8617837328287605,2011,1,3,0,1
0.6931471805599453,1,0,1,1,-1.7546467469559115,-1.9866254579943459,-0.773557688824404,1.6172271056335954,2011,1,3,0,4
1.3862943611198906,1,0,1,1,-1.7546467469559115,-1.9866254579943459,-0.773557688824404,0.7596375908049122,2011,1,3,0,5
3.4339872044851463,1,0,1,1,-1.859893260449082,-2.1654031557713185,-0.6176661526597466,1.6172271056335954,2011,1,3,0,6
4.174387269895637,1,0,1,1,-1.859893260449082,-1.9866254579943459,-0.6176661526597466,0.024326389573811554,2011,1,3,0,7
5.043425116919247,1,0,1,1,-1.859893260449082,-2.0763093195854347,-0.6176661526597466,0.7596375908049122,2011,1,3,0,8
4.48863636973214,1,0,1,1,-1.7546467469559115,-1.9866254579943459,-0.9814130703772805,1.6172271056335954,2011,1,3,0,9
3.8066624897703196,1,0,1,1,-1.6494002334627407,-1.807847760217373,-0.9814130703772805,0.5142603037869447,2011,1,3,0,10
3.9512437185814275,1,0,1,1,-1.54415371996957,-1.718753924031489,-1.1373046065419379,1.1272931914204625,2011,1,3,0,11
4.127134385045092,1,0,1,1,-1.4389072064763992,-1.5399762262545162,-1.3971238334830336,0.8819159044024949,2011,1,3,0,12
4.127134385045092,1,0,1,1,-1.3336606929832286,-1.5399762262545162,-1.3971238334830336,0.7596375908049122,2011,1,3,0,13
4.356708826689592,1,0,1,1,-1.2284141794900578,-1.3611985284775436,-1.656943060424129,0.7596375908049122,2011,1,3,0,14
4.290459441148391,1,0,1,1,-1.2284141794900578,-1.3611985284775436,-1.656943060424129,0.5142603037869447,2011,1,3,0,15
4.343805421853684,1,0,1,1,-1.2284141794900578,-1.3611985284775436,-1.656943060424129,0.5142603037869447,2011,1,3,0,16
5.062595033026967,1,0,1,1,-1.3336606929832286,-1.4502923646634276,-1.656943060424129,0.2697036765917794,2011,1,3,0,17
5.062595033026967,1,0,1,1,-1.3336606929832286,-1.271514666886455,-1.553015369647691,-0.7101641518344863,2011,1,3,0,18
4.709530201312334,1,0,1,1,-1.54415371996957,-1.271514666886455,-0.773557688824404,-1.5677536666631693,2011,1,3,0,19
3.970291913552122,1,0,1,1,-1.54415371996957,-1.4502923646634276,-0.773557688824404,-0.7101641518344863,2011,1,3,0,20
3.970291913552122,1,0,1,1,-1.6494002334627407,-1.6290700624404004,0.10982768277532123,-0.4656075246393211,2011,1,3,0,21
3.044522437723423,1,0,1,1,-1.859893260449082,-1.897531621808462,0.3696469097164169,-0.4656075246393211,2011,1,3,0,22
2.5649493574615367,1,0,1,1,-1.6494002334627407,-1.5399762262545162,-0.35784692571865095,-0.7101641518344863,2011,1,3,0,23
1.791759469228055,1,0,1,1,-1.7546467469559115,-1.718753924031489,-0.35784692571865095,-0.7101641518344863,2011,1,4,1,0
1.0986122886681096,1,0,1,1,-1.7546467469559115,-1.718753924031489,-0.14999154416577443,-0.7101641518344863,2011,1,4,1,1
0.6931471805599453,1,0,1,1,-1.859893260449082,-1.897531621808462,0.0578638373871021,-0.4656075246393211,2011,1,4,1,2
1.0986122886681096,1,0,1,1,-1.859893260449082,-1.718753924031489,0.0578638373871021,-0.8324424654320689,2011,1,4,1,4
1.6094379124341003,1,0,1,1,-1.9651397739422527,-1.897531621808462,0.31768306432819776,-0.7101641518344863,2011,1,4,1,5
3.6109179126442243,1,0,1,1,-1.9651397739422527,-1.897531621808462,0.6294661366575125,-0.7101641518344863,2011,1,4,1,6
4.553876891600541,1,0,1,1,-1.9651397739422527,-1.897531621808462,0.6294661366575125,-0.4656075246393211,2011,1,4,1,7
5.19295685089021,1,0,1,1,-1.859893260449082,-1.897531621808462,0.3696469097164169,-0.22023023762135344,2011,1,4,1,8
4.61512051684126,1,0,1,1,-1.7546467469559115,-1.897531621808462,0.10982768277532123,0.2697036765917794,2011,1,4,1,9
3.7612001156935624,1,0,1,2,-1.7546467469559115,-1.9866254579943459,0.3696469097164169,1.1272931914204625,2011,1,4,1,10
4.060443010546419,1,0,1,1,-1.4389072064763992,-1.5399762262545162,-0.5657023072715275,0.8819159044024949,2011,1,4,1,11
4.3694478524670215,1,0,1,1,-1.4389072064763992,-1.4502923646634276,-0.5657023072715275,-0.22023023762135344,2011,1,4,1,12
4.584967478670572,1,0,1,1,-1.3336606929832286,-1.4502923646634276,-0.3058830803304318,0.024326389573811554,2011,1,4,1,13
4.1588830833596715,1,0,1,1,-1.2284141794900578,-1.271514666886455,-0.5137384618833083,0.2697036765917794,2011,1,4,1,14
4.189654742026425,1,0,1,1,-1.1231676659968872,-1.182420830700571,-0.5137384618833083,0.5142603037869447,2011,1,4,1,15
4.430816798843313,1,0,1,1,-1.0179211525037164,-1.0927369691094824,-0.6696299980479657,0.5142603037869447,2011,1,4,1,16
5.3612921657094255,1,0,1,1,-1.1231676659968872,-1.182420830700571,-0.7215938434361848,0.2697036765917794,2011,1,4,1,17
5.209486152841421,1,0,1,1,-1.2284141794900578,-1.271514666886455,-0.7215938434361848,0.024326389573811554,2011,1,4,1,18
4.727387818712341,1,0,1,1,-1.3336606929832286,-1.271514666886455,-0.7215938434361848,-0.7101641518344863,2011,1,4,1,19
4.007333185232471,1,0,1,1,-1.3336606929832286,-1.271514666886455,-0.7215938434361848,-0.7101641518344863,2011,1,4,1,20
3.8918202981106265,1,0,1,1,-1.4389072064763992,-1.182420830700571,0.10982768277532123,-1.5677536666631693,2011,1,4,1,21
3.58351893845611,1,0,1,1,-1.4389072064763992,-1.271514666886455,0.10982768277532123,-0.8324424654320689,2011,1,4,1,22
2.4849066497880004,1,0,1,1,-1.54415371996957,-1.4502923646634276,0.3696469097164169,-0.8324424654320689,2011,1,4,1,23
1.9459101490553132,1,0,1,1,-1.54415371996957,-1.271514666886455,0.10982768277532123,-1.5677536666631693,2011,1,5,2,0
1.9459101490553132,1,0,1,1,-1.7546467469559115,-1.6290700624404004,0.6294661366575125,-0.8324424654320689,2011,1,5,2,1
1.0986122886681096,1,0,1,1,-1.7546467469559115,-1.6290700624404004,0.6294661366575125,-0.8324424654320689,2011,1,5,2,2
1.0986122886681096,1,0,1,1,-1.3336606929832286,-1.4502923646634276,-0.7215938434361848,0.2697036765917794,2011,1,5,2,4
1.3862943611198906,1,0,1,1,-1.4389072064763992,-1.4502923646634276,-0.773557688824404,-0.22023023762135344,2011,1,5,2,5
3.5263605246161616,1,0,1,1,-1.54415371996957,-1.6290700624404004,-0.773557688824404,0.2697036765917794,2011,1,5,2,6
4.48863636973214,1,0,1,1,-1.6494002334627407,-1.718753924031489,-0.9814130703772805,0.024326389573811554,2011,1,5,2,7
5.278114659230518,1,0,1,1,-1.54415371996957,-1.718753924031489,-1.1373046065419379,0.8819159044024949,2011,1,5,2,8
4.7535901911063645,1,0,1,1,-1.4389072064763992,-1.6290700624404004,-1.2931961427065952,1.1272931914204625,2011,1,5,2,9
4.060443010546419,1,0,1,1,-1.4389072064763992,-1.6290700624404004,-1.2931961427065952,1.1272931914204625,2011,1,5,2,10
3.8501476017100584,1,0,1,1,-1.2284141794900578,-1.4502923646634276,-1.5010515242594717,1.1272931914204625,2011,1,5,2,11
4.382026634673881,1,0,1,1,-1.2284141794900578,-1.4502923646634276,-1.5010515242594717,1.1272931914204625,2011,1,5,2,12
4.276666119016055,1,0,1,1,-1.1231676659968872,-1.271514666886455,-1.656943060424129,0.8819159044024949,2011,1,5,2,13
4.143134726391533,1,0,1,1,-1.0179211525037164,-1.0927369691094824,-1.7608707512005675,0.024326389573811554,2011,1,5,2,14
4.143134726391533,1,0,1,1,-1.0179211525037164,-1.0927369691094824,-1.7608707512005675,0.024326389573811554,2011,1,5,2,15
4.499809670330265,1,0,1,1,-1.0179211525037164,-0.9139592713325096,-1.7608707512005675,-0.8324424654320689,2011,1,5,2,16
5.25227342804663,1,0,1,1,-1.3336606929832286,-1.4502923646634276,-1.241232297318376,0.024326389573811554,2011,1,5,2,17
5.135798437050262,1,0,1,1,-1.3336606929832286,-1.3611985284775436,-1.241232297318376,-0.4656075246393211,2011,1,5,2,18
4.890349128221754,1,0,1,1,-1.3336606929832286,-1.271514666886455,-1.241232297318376,-0.7101641518344863,2011,1,5,2,19
4.499809670330265,1,0,1,1,-1.4389072064763992,-1.4502923646634276,-0.773557688824404,-0.22023023762135344,2011,1,5,2,20
3.784189633918261,1,0,1,1,-1.54415371996957,-1.6290700624404004,-0.5657023072715275,0.024326389573811554,2011,1,5,2,21
3.7612001156935624,1,0,1,1,-1.6494002334627407,-1.6290700624404004,-0.35784692571865095,-0.4656075246393211,2011,1,5,2,22
2.995732273553991,1,0,1,1,-1.54415371996957,-1.271514666886455,-0.773557688824404,-1.5677536666631693,2011,1,5,2,23
2.4849066497880004,1,0,1,1,-1.6494002334627407,-1.3611985284775436,-0.35784692571865095,-1.5677536666631693,2011,1,6,3,0
1.6094379124341003,1,0,1,1,-1.7546467469559115,-1.4502923646634276,0.10982768277532123,-1.5677536666631693,2011,1,6,3,1
1.0986122886681096,1,0,1,1,-1.7546467469559115,-1.4502923646634276,0.10982768277532123,-1.5677536666631693,2011,1,6,3,2
0.6931471805599453,1,0,1,2,-1.7546467469559115,-1.6290700624404004,0.10982768277532123,-0.8324424654320689,2011,1,6,3,4
1.6094379124341003,1,0,1,2,-1.859893260449082,-1.718753924031489,0.3696469097164169,-0.8324424654320689,2011,1,6,3,5
3.6109179126442243,1,0,1,2,-1.859893260449082,-1.807847760217373,0.0578638373871021,-0.7101641518344863,2011,1,6,3,6
4.564348191467836,1,0,1,2,-1.7546467469559115,-1.4502923646634276,-0.14999154416577443,-1.5677536666631693,2011,1,6,3,7
5.393627546352361,1,0,1,1,-1.7546467469559115,-1.4502923646634276,-0.14999154416577443,-1.5677536666631693,2011,1,6,3,8
4.812184355372417,1,0,1,2,-1.6494002334627407,-1.3611985284775436,-0.5657023072715275,-1.5677536666631693,2011,1,6,3,9
3.828641396489095,1,0,1,1,-1.54415371996957,-1.271514666886455,-0.773557688824404,-1.5677536666631693,2011,1,6,3,10
4.0943445622221,1,0,1,1,-1.4389072064763992,-1.271514666886455,-0.9294492249890614,-0.8324424654320689,2011,1,6,3,11
4.442651256490317,1,0,1,1,-1.2284141794900578,-1.0927369691094824,-1.3971238334830336,-1.5677536666631693,2011,1,6,3,12
4.219507705176107,1,0,1,1,-1.2284141794900578,-1.182420830700571,-1.3971238334830336,-0.7101641518344863,2011,1,6,3,13
4.2626798770413155,1,0,1,1,-1.1231676659968872,-1.182420830700571,-1.3451599880948144,-0.22023023762135344,2011,1,6,3,14
4.143134726391533,1,0,1,1,-1.1231676659968872,-1.182420830700571,-1.3451599880948144,-1.5677536666631693,2011,1,6,3,15
4.465908118654584,1,0,1,1,-1.2284141794900578,-1.271514666886455,-1.241232297318376,-0.22023023762135344,2011,1,6,3,16
5.153291594497779,1,0,1,1,-1.4389072064763992,-1.4502923646634276,-0.5657023072715275,-0.22023023762135344,2011,1,6,3,17
5.099866427824199,1,0,1,1,-1.4389072064763992,-1.4502923646634276,-0.5657023072715275,-0.4656075246393211,2011,1,6,3,18
4.727387818712341,1,0,1,1,-1.4389072064763992,-1.271514666886455,-0.35784692571865095,-0.8324424654320689,2011,1,6,3,19
4.248495242049359,1,0,1,1,-1.54415371996957,-1.5399762262545162,-0.5657023072715275,-0.22023023762135344,2011,1,6,3,20
3.8918202981106265,1,0,1,2,-1.4389072064763992,-1.5399762262545162,-0.35784692571865095,0.2697036765917794,2011,1,6,3,21
3.970291913552122,1,0,1,2,-1.4389072064763992,-1.5399762262545162,-0.5657023072715275,0.7596375908049122,2011,1,6,3,22
3.1780538303479458,1,0,1,2,-1.54415371996957,-1.6290700624404004,-0.14999154416577443,0.024326389573811554,2011,1,6,3,23
2.8903717578961645,1,0,1,2,-1.54415371996957,-1.6290700624404004,0.10982768277532123,0.024326389573811554,2011,1,7,4,0
2.0794415416798357,1,0,1,2,-1.54415371996957,-1.6290700624404004,0.3696469097164169,0.2697036765917794,2011,1,7,4,1
0.6931471805599453,1,0,1,2,-1.54415371996957,-1.6290700624404004,0.3696469097164169,0.2697036765917794,2011,1,7,4,2
0.6931471805599453,1,0,1,2,-1.54415371996957,-1.5399762262545162,0.3696469097164169,-0.4656075246393211,2011,1,7,4,4
1.791759469228055,1,0,1,3,-1.4389072064763992,-1.182420830700571,-0.35784692571865095,-1.5677536666631693,2011,1,7,4,5
3.5553480614894135,1,0,1,2,-1.54415371996957,-1.271514666886455,0.3696469097164169,-1.5677536666631693,2011,1,7,4,6
4.442651256490317,1,0,1,1,-1.54415371996957,-1.5399762262545162,0.3696469097164169,-0.4656075246393211,2011,1,7,4,7
5.351858133476067,1,0,1,1,-1.54415371996957,-1.6290700624404004,-0.5657023072715275,0.5142603037869447,2011,1,7,4,8
4.90527477843843,1,0,1,1,-1.54415371996957,-1.718753924031489,-0.773557688824404,0.8819159044024949,2011,1,7,4,9
4.1588830833596715,1,0,1,1,-1.4389072064763992,-1.6290700624404004,-1.2931961427065952,1.1272931914204625,2011,1,7,4,10
4.219507705176107,1,0,1,2,-1.54415371996957,-1.6290700624404004,-1.1373046065419379,0.2697036765917794,2011,1,7,4,11
4.0943445622221,1,0,1,2,-1.54415371996957,-1.6290700624404004,-1.2931961427065952,0.5142603037869447,2011,1,7,4,12
4.304065093204169,1,0,1,2,-1.54415371996957,-1.718753924031489,-1.2931961427065952,0.7596375908049122,2011,1,7,4,13
3.9318256327243257,1,0,1,2,-1.54415371996957,-1.6290700624404004,-1.1373046065419379,0.5142603037869447,2011,1,7,4,14
4.290459441148391,1,0,1,2,-1.54415371996957,-1.5399762262545162,-1.2931961427065952,-0.22023023762135344,2011,1,7,4,15
4.477336814478207,1,0,1,2,-1.54415371996957,-1.5399762262545162,-1.2931961427065952,-0.22023023762135344,2011,1,7,4,16
5.236441962829949,1,0,1,2,-1.54415371996957,-1.271514666886455,-1.2931961427065952,-1.5677536666631693,2011,1,7,4,17
4.820281565605037,1,0,1,1,-1.54415371996957,-1.4502923646634276,-1.1373046065419379,-0.8324424654320689,2011,1,7,4,18
4.564348191467836,1,0,1,1,-1.7546467469559115,-1.6290700624404004,-0.35784692571865095,-0.8324424654320689,2011,1,7,4,19
3.9512437185814275,1,0,1,1,-1.6494002334627407,-1.5399762262545162,-0.773557688824404,-0.7101641518344863,2011,1,7,4,20
3.6888794541139363,1,0,1,1,-1.6494002334627407,-1.6290700624404004,-0.773557688824404,-0.4656075246393211,2011,1,7,4,21
3.6109179126442243,1,0,1,2,-1.6494002334627407,-1.6290700624404004,-0.9814130703772805,-0.22023023762135344,2011,1,7,4,22
2.772588722239781,1,0,1,2,-1.6494002334627407,-1.6290700624404004,-0.5657023072715275,-0.22023023762135344,2011,1,7,4,23
3.258096538021482,1,0,0,2,-1.6494002334627407,-1.6290700624404004,-0.5657023072715275,-0.22023023762135344,2011,1,8,5,0
2.833213344056216,1,0,0,2,-1.6494002334627407,-1.5399762262545162,-0.35784692571865095,-0.8324424654320689,2011,1,8,5,1
2.833213344056216,1,0,0,2,-1.6494002334627407,-1.3611985284775436,-0.35784692571865095,-1.5677536666631693,2011,1,8,5,2
2.0794415416798357,1,0,0,3,-1.6494002334627407,-1.6290700624404004,-0.35784692571865095,-0.22023023762135344,2011,1,8,5,3
0.6931471805599453,1,0,0,3,-1.6494002334627407,-1.6290700624404004,-0.35784692571865095,-0.22023023762135344,2011,1,8,5,4
1.791759469228055,1,0,0,2,-1.7546467469559115,-1.807847760217373,0.6294661366575125,-0.22023023762135344,2011,1,8,5,5
1.0986122886681096,1,0,0,2,-1.7546467469559115,-1.807847760217373,0.6294661366575125,-0.22023023762135344,2011,1,8,5,6
2.302585092994046,1,0,0,2,-1.7546467469559115,-1.718753924031489,0.6294661366575125,-0.7101641518344863,2011,1,8,5,7
2.772588722239781,1,0,0,3,-1.7546467469559115,-1.718753924031489,1.616779199033676,-0.7101641518344863,2011,1,8,5,8
3.044522437723423,1,0,0,3,-1.7546467469559115,-1.718753924031489,1.616779199033676,-0.7101641518344863,2011,1,8,5,9
4.127134385045092,1,0,0,2,-1.6494002334627407,-1.6290700624404004,0.9412492089868273,-0.22023023762135344,2011,1,8,5,10
4.143134726391533,1,0,0,2,-1.54415371996957,-1.718753924031489,0.3696469097164169,1.6172271056335954,2011,1,8,5,11
4.59511985013459,1,0,0,2,-1.54415371996957,-1.718753924031489,-0.14999154416577443,1.3718498186156276,2011,1,8,5,12
4.634728988229636,1,0,0,1,-1.54415371996957,-1.718753924031489,-0.9294492249890614,1.1272931914204625,2011,1,8,5,13
4.564348191467836,1,0,0,1,-1.54415371996957,-1.807847760217373,-1.553015369647691,2.473995960639476,2011,1,8,5,14
4.31748811353631,1,0,0,1,-1.54415371996957,-1.807847760217373,-1.553015369647691,2.1071610198467283,2011,1,8,5,15
4.343805421853684,1,0,0,1,-1.6494002334627407,-1.9866254579943459,-1.7089069058123483,2.1071610198467283,2011,1,8,5,16
4.248495242049359,1,0,0,1,-1.7546467469559115,-2.0763093195854347,-1.2931961427065952,2.9639298748526084,2011,1,8,5,17
4.02535169073515,1,0,0,1,-1.859893260449082,-2.0763093195854347,-1.189268451930157,0.8819159044024949,2011,1,8,5,18
3.4339872044851463,1,0,0,1,-1.859893260449082,-2.0763093195854347,-1.3451599880948144,0.5142603037869447,2011,1,8,5,19
3.367295829986474,1,0,0,1,-1.9651397739422527,-2.0763093195854347,-1.3451599880948144,0.5142603037869447,2011,1,8,5,20
3.6375861597263857,1,0,0,1,-1.9651397739422527,-2.1654031557713185,-1.189268451930157,1.3718498186156276,2011,1,8,5,21
3.5553480614894135,1,0,0,1,-1.9651397739422527,-2.1654031557713185,-1.3451599880948144,1.6172271056335954,2011,1,8,5,22
3.1354942159291497,1,0,0,1,-2.070386287435423,-2.4338647151393795,-1.189268451930157,2.1071610198467283,2011,1,8,5,23
3.258096538021482,1,0,0,1,-2.070386287435423,-2.3441808535482913,-1.0333769157654995,1.6172271056335954,2011,1,9,6,0
2.5649493574615367,1,0,0,1,-2.070386287435423,-2.4338647151393795,-1.0333769157654995,2.2294393334443106,2011,1,9,6,1
2.4849066497880004,1,0,0,1,-2.070386287435423,-2.4338647151393795,-0.8255215342126231,2.2294393334443106,2011,1,9,6,2
1.6094379124341003,1,0,0,1,-2.070386287435423,-2.3441808535482913,-0.8255215342126231,1.8617837328287605,2011,1,9,6,3
0.6931471805599453,1,0,0,1,-2.175632800928594,-2.255087017362407,-0.4617746164950892,0.024326389573811554,2011,1,9,6,4
0.6931471805599453,1,0,0,1,-2.175632800928594,-2.255087017362407,-0.4617746164950892,0.024326389573811554,2011,1,9,6,5
0.6931471805599453,1,0,0,1,-2.070386287435423,-2.255087017362407,-0.6696299980479657,0.7596375908049122,2011,1,9,6,6
1.9459101490553132,1,0,0,1,-2.175632800928594,-2.255087017362407,-0.4617746164950892,0.024326389573811554,2011,1,9,6,7
2.3978952727983707,1,0,0,1,-2.070386287435423,-2.255087017362407,-0.6696299980479657,0.7596375908049122,2011,1,9,6,8
2.995732273553991,1,0,0,1,-1.9651397739422527,-2.3441808535482913,-0.8255215342126231,2.719373247657443,2011,1,9,6,9
3.912023005428146,1,0,0,1,-1.859893260449082,-2.1654031557713185,-0.9814130703772805,1.6172271056335954,2011,1,9,6,10
3.912023005428146,1,0,0,1,-1.7546467469559115,-2.0763093195854347,-1.1373046065419379,2.719373247657443,2011,1,9,6,11
4.430816798843313,1,0,0,1,-1.6494002334627407,-1.9866254579943459,-1.2931961427065952,2.1071610198467283,2011,1,9,6,12
4.330733340286331,1,0,0,1,-1.54415371996957,-1.807847760217373,-1.4490876788712526,2.1071610198467283,2011,1,9,6,13
4.290459441148391,1,0,0,1,-1.4389072064763992,-1.718753924031489,-1.553015369647691,2.2294393334443106,2011,1,9,6,14
4.418840607796598,1,0,0,1,-1.4389072064763992,-1.6290700624404004,-1.3971238334830336,1.3718498186156276,2011,1,9,6,15
4.532599493153256,1,0,0,1,-1.54415371996957,-1.807847760217373,-1.4490876788712526,2.1071610198467283,2011,1,9,6,16
4.143134726391533,1,0,0,1,-1.6494002334627407,-1.897531621808462,-1.2931961427065952,1.6172271056335954,2011,1,9,6,17
3.8918202981106265,1,0,0,1,-1.7546467469559115,-1.9866254579943459,-1.1373046065419379,1.1272931914204625,2011,1,9,6,18
3.7376696182833684,1,0,0,1,-1.7546467469559115,-1.9866254579943459,-0.9814130703772805,1.1272931914204625,2011,1,9,6,19
3.6635616461296463,1,0,0,1,-1.859893260449082,-2.0763093195854347,-0.8255215342126231,0.5142603037869447,2011,1,9,6,20
3.044522437723423,1,0,0,1,-1.859893260449082,-2.1654031557713185,-0.8255215342126231,1.8617837328287605,2011,1,9,6,21
2.772588722239781,1,0,0,1,-1.859893260449082,-2.0763093195854347,-0.8255215342126231,0.8819159044024949,2011,1,9,6,22
1.9459101490553132,1,0,0,1,-1.9651397739422527,-1.9866254579943459,-0.6176661526597466,0.024326389573811554,2011,1,9,6,23
1.791759469228055,1,0,1,1,-1.9651397739422527,-2.0763093195854347,-0.6176661526597466,0.7596375908049122,2011,1,10,0,0
0.6931471805599453,1,0,1,1,-1.9651397739422527,-2.0763093195854347,-0.6176661526597466,0.7596375908049122,2011,1,10,0,1
